group_id	artifact_id	current_version	ignored_version	final_version	authority	reason
software.amazon.awssdk	checksums	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	checksums-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	chime	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloud9	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	clouddirectory	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudformation	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudfront	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudhsm	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudhsmv2	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudsearch	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudsearchdomain	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudtrail	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudwatch	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudwatch-metric-publisher	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudwatchevents	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cloudwatchlogs	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codebuild	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codecommit	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codedeploy	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codegen	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codegen-lite	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codegen-lite-maven-plugin	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codegen-maven-plugin	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	codepipeline	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cognitoidentity	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cognitoidentityprovider	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	cognitosync	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	comprehend	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	comprehendmedical	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	config	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	connect	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	costandusagereport	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	costexplorer	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	databasemigration	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	datapipeline	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	datasync	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	dax	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	devicefarm	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	directconnect	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	directory	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	dlm	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	docdb	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	dynamodb	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	dynamodb-enhanced	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	ec2	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	endpoints-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-auth	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-auth-aws	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-auth-aws-crt	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-auth-aws-eventstream	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-auth-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	http-client-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	iam-policy-builder	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	identity-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	json-utils	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	netty-nio-client	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	profiles	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	protocol-core	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	regions	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	retries	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	retries-spi	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	s3	2.30.0	2.26.30	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	s3-event-notifications	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	s3-transfer-manager	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	sdk-core	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	secretsmanager	2.30.0	2.31.66	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	smithy-rpcv2-protocol	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	third-party-jackson-core	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	third-party-jackson-dataformat-cbor	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	url-connection-client	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
software.amazon.awssdk	utils	2.31.66	2.30.0	2.30.0	ddd4j-dependencies	software.amazon.awssdk imported BOM overlap retained; platform effective version is authoritative
